text	label
차마시는 곳	['O', 'O']
#닥터뉴엘더럽비누 #더럽비누 #닥터뉴엘 #썬샤인언니	['O', 'O', 'O', 'O']
결국 영화에서 가장 강조되는 정서는 로맨스다 그래서일까 나다니엘이 더 멋있어보인다 어느 하나 빠지지 않는 영웅의 면모를 갖춘 그 어느 누구라도 거부할 수 없는 마력을 지닌 모히칸 영웅을 확인하고 싶다면 14일 재개봉일을 기억하시길 가장 강조되는 정서는 로맨스다 그래서일까 나다니엘이 더 멋있어보인다 어느 하나 빠지지 않는 영웅의 면모를 갖춘 그 어느 누구라도 거부할 수 없는 마력을 지닌 모히칸 영웅을 확인하고 싶다면 14일 재개봉일을 기억하시길	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'O', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'MOV-B', 'MOV-I']
이런 뻔한 시놉시스 속에서 각자의 심경의 변화나 행동의 묘사 각 상황에 따른 대처 등을 보여주는 것이 이 영화의 포인트	['MOV-B', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
#쎄라덤벨벳마스크 #콜라겐벨벳홈키트 #콜라겐벨벳마스크 #콜라겐마스크팩 #AD #뷰티 #관리 #홈케어 #코덕 #뷰티스타그램 #셀스타그램	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
숙소 주인이랑 싸우는걸 봤다	['O', 'O', 'O', 'O']
실제로 작동해서 더 리얼한 #역할놀이 가능 더 리얼한 #역할놀이 가능	['O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
이 곡도 꽤나 영화와 잘 어울려 듣기 좋았다 영화 보고 곡도 꽤나 영화와 잘 어울려 듣기 좋았다 영화 보고	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'O', 'O']
#밴밧올리 #카시트후방거울	['O', 'O']
C컬 네츄럴브라운 붙임머리 헤어피스	['O', 'O', 'O', 'O']
다른 제품들도 다 갖고싶네용 이유리씨랑 박민영씨는 존예 다 갖고싶네용 이유리씨랑 박민영씨는 존예	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'O', 'O', 'O']
클렌징  부스트 모드로	['O', 'O', 'O']
#올인원팩 #피지제거 #블랙헤드 #모공관리 #마스크팩 #마스크팩추천	['O', 'O', 'O', 'O', 'O', 'O']
가지고 다니기 편하고 수시로 뿌릴수	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I']
다양하게 사용할수 있어요	['PDT-B', 'PDT-I', 'PDT-I']
여기는 제주통갈지제주흑돼지갈비를	['O', 'O']
휘목미술관은 전북에서는 도립미술관 다음으로 큰 미술관이다	['O', 'O', 'O', 'O', 'O', 'O']
신랑은 편한 속옷으로 선물 편한 속옷으로 선물	['O', 'O', 'O', 'O', 'PDT-B', 'O', 'O']
맛있는 데리야끼 소스에 고기 불 향이 훅 올라와	['TRV-B', 'TRV-I', 'TRV-I', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-I']
수면부족에 스트레스까지 받으면서	['O', 'O', 'O']
#팸퍼스 #팸퍼스기저귀 #팸퍼스베이비드라이 #밤기저귀 #기저귀추천 #육아맘일상 #육아소통 #육아템 #기저귀 #딸랑구 #딸랑구맘 #맘스타그램 #팸퍼스제공 #팸퍼스에서온선물	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
출퇴근길 무슨음악 들을지 리스트 만들러 가야겠어요	['O', 'O', 'O', 'O', 'O', 'O']
1933년판 킹콩은 2005년판 킹콩과 거의 흡사하다 흑백이고 실제로 1930년대였다는 것과 스톱모션 애니메이션을 사용했다는 것이 재미를 줬다 1933년이면 아직도 우리나라가 일제치하 그것도 광복하기 전 12년 전 그런 옛날에 이정도 수준의 영화를 만들었다는 것은 놀라움 그 자체 당연히 요즘 영화 보는 눈으로 보면 조악하지만 73년전 당시 사람의 눈으로 보면 이것도 나름대로 스펙타클한 영상이라 생각했다 옛날 영화를 볼 때엔 당시 시대를 상상하며 당시 사람이 되어서 보면 더욱 즐겁다 1933년도판이 생각보다 훨씬 재미있어서 의외 기본은 2005년판과 같지만 가장 큰 차이는 흑백과 칼라 스톱모션애니메이션이냐 CG냐가 아닌 여주인공의 차이	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
이러고 놀았네	['O', 'O']
산딸기에 플레인요거트와 우유	['O', 'O', 'O']
오늘밤 꿀잠 잘 것같아요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
힙합공연	['O']
속부터 차오르는 수분감에 반했어요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-B']
#위드미 #시그널틴트 #꿀물광틴트 #글로우틴트	['O', 'O', 'O', 'O']
피부를 진정시켜주고 탄력을 높여주는	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I']
넘 만족스러운 #찌읒제작소	['PDT-B', 'PDT-I', 'O']
미술관 여행이라는 목표를 가지고 왔기에 그렇지 평소같이 단순한 변산반도나 채석강 여행이었다면 또 쓱 지나가고 말았을 것이다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
정가은이 사용하는 콜라겐마스크팩	['O', 'O', 'O']
#탄력크림추천 #인생크림	['O', 'O']
여행자들 서로 묻는게 뭐 그게 그거지	['O', 'O', 'O', 'O', 'O', 'O']
하루에 한장씩 사용하는	['O', 'O', 'O']
윤기가 살아나 더 생기있어 보이는	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I']
#품절안돼 #품절금지	['O', 'O']
찬바람이 불어오면서 더 걱정인 내피부	['O', 'O', 'O', 'O', 'O']
노홍진 감독 연준석안내상김소희류현경김동영 주연	['O', 'O', 'O', 'O']
프리사이즈로 울언니한테도 잘맞네요 잘맞네요	['O', 'O', 'O', 'PDT-B']
그리고 모발이 보통 얼굴에 붙으면 에센스가	['O', 'O', 'O', 'O', 'O', 'O']
4가지 식물성 특허원료와 자연유래 발효추출물	['O', 'O', 'O', 'O', 'O']
매운걸 잘 먹는 편이 아닌데	['O', 'O', 'O', 'O', 'O']
이것 또한 괜한 고민	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I']
바로 그 전형적인 조폭물인 듯 싶다	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
보고온 사람들의 글이 여기저기 게시판에 가득했다	['O', 'O', 'O', 'O', 'O', 'O']
보습감도 상당히 좋은데 끈적이지않구	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-B']
여자라는 이유로 학교에 가지 못하는 자무이 소녀에게 망고나무를 기부하고	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#헤어트리트먼트#셀프헤어클리닉 #머릿결좋아지는방법 #손상모 #뷰티그램	['O', 'O', 'O', 'O']
그래서 이런스타일 옷을 찾고있어요	['O', 'O', 'O', 'O']
이 세상 한 구석에는 히로시마 출신의 만화가 코우노 후미요 원작의 만화를 애니메이션화한 것으로 원작 자체도 전쟁 중이라는 비일상 속에서 일상을 보내는 당시의 소시민들을 잘 표현한 작품이다 스토리나 전개 방식도 좋지만 손맛이 느껴지는 부드러운 그림과 그에 어울리는 좋은 음악 꽤 센스있는 연출이 어우러진 잘 만들어진 영화 좋은 작품이라고 밖에 말할 수 없다 당시의 소시민들을 잘 표현한 작품이다 스토리나 전개 방식도 좋지만 손맛이 느껴지는 부드러운 그림과 그에 어울리는 좋은 음악 꽤 센스있는 연출이 어우러진 잘 만들어진 영화 좋은 작품이라고 밖에 말할 수 없다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
앞머리 고데기해도 시간지나면 무너지고 헤어롤로 볼륨줘도 시간지나면 무너지고 시간지나면 무너지고 시간지나면 무너지고 헤어롤로 볼륨줘도 시간지나면 무너지고	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'O', 'O', 'O', 'O']
게다가 성분착하고 촉촉해서 성분착하고 촉촉해서	['O', 'O', 'O', 'PDT-B', 'PDT-B']
요즘 르주르 세제로 빨래할 맛 난다 빨래할 맛 난다	['O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
저는 벌써부터 푸석푸석 건조하고화장도 잘 안먹구요해서	['O', 'O', 'O', 'O', 'O', 'O']
이탈리아에서 먹은 음식즁에 가장 별로였음 가장 별로였음	['O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I']
액션 장면이 생각보다 많진 않은데 의외로 잔인해서 놀람	['MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-B']
와이파이 짱 잘터짐 와이파이 짱 잘터짐	['O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I']
예약은 홈페이지에서 간단하게 진행 가능하니	['O', 'O', 'O', 'O', 'O']
#여자친구선물추천 #향수선물	['O', 'O']
하얗고 거칠거칠하고	['O', 'O']
그럼 여의도 순복음교회 앞의 거대한 십자가 탑은 뭔가	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#대관령 #양떼목장	['O', 'O']
하지만 4일 묵는중 2일을 제대로 된 식사를 못해서 돈낭비한느낌 제대로 된 식사를 못해서 돈낭비한느낌	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'TRV-B', 'TRV-I', 'TRV-I', 'TRV-I', 'TRV-B']
asshole이라고 욕을 하며 비난 하는 사람들에겐	['O', 'O', 'O', 'O', 'O', 'O']
인상깊었던 장면으로는 노브라의 손예진 손예진이 알몸에 비옷만 걸치고 밖에서 있다가 들어와서 속을 보여줄 때 남자가 상심해 있을 때 그의 성적판타지를 만족시켜주는 장면 등등 크리티컬 히트 실실 웃으며 애교를 부리며 사회의 통념을 뒤엎는 소리를 하는 것도 그렇고 그야말로 살아있는 불여우랄까 손예진의 그런 섹시한 여우연기는 상당히 훌륭했다	['MOV-B', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-B', 'MOV-I']
그래서 천연제품인 #리베스크 너리싱 샴푸와	['O', 'O', 'O', 'O', 'O']
#그랜피니 #맨투맨	['O', 'O']
#피졸로베딩세트 로 마련했어요	['O', 'O', 'O']
일반 플라스틱컵보다 두껍지만 가볍고	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-B']
지금 딱 #구매각 세울 시기다요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
넘나 시원햇 이거 중독성 쩔어요	['PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I']
탈북과정의 위험들과 탈북자들의 어려움을 보여준다	['O', 'O', 'O', 'O', 'O']
보습각을 주며 각질부각되지않게	['PDT-B', 'PDT-I', 'PDT-B']
근데 여기 언니들 제일 많긴 했음	['O', 'O', 'O', 'O', 'O', 'O']
바디크림으로 바르고 싶네	['PDT-B', 'PDT-I', 'PDT-I']
휘목미술관을 영상으로 먼저 소개한다	['O', 'O', 'O', 'O']
주먹 가득	['O', 'O']
더빙판의 경우 대사에 나오는 모든 부사를 대부분 완전이란 말로 통일한 것은 마음에 안들었던 부분 이런식으로 원작에는 없는 유행어를 억지로 끼워넣는 것은 정말 싫다 아무리 요즘 아이들이 즐겨쓰는 말이라고 해도 그 유행이 끝난 이후 이 작품을 보게 되었을 때 완전이란 단어로만 뒤범벅된 것을 보면 어떤 생각이 들게 될까 한국 특유의 당시 유행어 끼워넣기 번역은 원작 훼손의 일종이다 대사에 나오는 모든 부사를 대부분 완전이란 말로 통일한 것은 마음에 안들었던 부분 이런식으로 원작에는 없는 유행어를 억지로 끼워넣는 것은 정말 싫다 아무리 요즘 아이들이 즐겨쓰는 말이라고 해도 그 유행이 끝난 이후 이 작품을 보게 되었을 때 완전이란 단어로만 뒤범벅된 것을 보면 어떤 생각이 들게 될까 한국 특유의 당시 유행어 끼워넣기 번역은 원작 훼손의 일종이다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I']
#potatohead #여행 #태교여행 #애스타그램	['O', 'O', 'O', 'O']
밥상도 되고	['O', 'O']
또한 몬스터 주식회사에 들어가기 위해 꼭 몬스터 대학교를 졸업할 필요는 없던 것이다 비록 마이크와 설리반은 퇴학이라는 극단적인 결말을 보여주지만 몬스터 주식회사의 밑바닥인 우편물 분리실부터 시작하여 차근히 상위 부서로 올라가는 과정을 엔딩스탭롤에서 보여준다 이는 대기업에 들어가려면 명문대학이라는 고정관념을 부수기도 한다 고졸사원 중에서도 기술직으로 대기업에 취업하여 웬만한 사람 부럽지 않은 연봉과 복지를 누리는 사람들도 있지 않은가 고졸사원 중에서도 기술직으로 대기업에 취업하여 웬만한 사람 부럽지 않은 연봉과 복지를 누리는 사람들도 있지 않은가	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I']
#약국생리대 #좋은생리대 #생리대득템 #착한생리대	['O', 'O', 'O', 'O']
가성비 좋아서 쓰고 있는데	['PDT-B', 'PDT-I', 'O', 'O']
써보자구요 한병가득 다 넣은 비타민앰플	['PDT-B', 'O', 'O', 'O', 'O']
이사람은 악역으로 나오다가 막판에 합류한 뒤	['O', 'O', 'O', 'O', 'O', 'O']
이렇게 한 소녀가 성장해나가는 과정을 지켜보게 만드는 묘한 매력을 지닌  곳곳에 유머 코드가 배어있는 덕에 웃으며 감상할 수 있는 것 또한 영화의 매력 포인트다 영화는 추억 소환 뿐 아니라 성장에 대한 많은 사색거리를 남겨준다 레이디 버드의 성장 뿐 아니라 자식이 성인으로 자라나면서 겪어야하는 부모의 성장통도 그려진다 묘한 매력을 지닌 곳곳에 유머 코드가 배어있는 덕에 웃으며 감상할 수 있는 것 또한 영화의 매력 포인트다 영화는 추억 소환 뿐 아니라 성장에 대한 많은 사색거리를 남겨준다 레이디 버드의 성장 뿐 아니라 자식이 성인으로 자라나면서 겪어야하는 부모의 성장통도 그려진다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-I', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'MOV-I', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
되니까 더더 맘에든다잉 더더 맘에든다잉	['O', 'O', 'O', 'PDT-B', 'PDT-I']
떼르미니 역 가판대에서 팔거나	['O', 'O', 'O', 'O']
부드러움이 확실히 다르더라구요	['PDT-B', 'PDT-I', 'PDT-I']
#레고이벤트 #어린이날럭키박스 #어린이날이벤트 #어린이장난감 #어린이장난감추천 #키즈스타그램 #키즈 #육아맘 #육아맘스타그램 #맘스타그램	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
#겨울바다	['O']
액션을 뜻하는 한국영화계 용어라고 한다	['O', 'O', 'O', 'O', 'O']
만화책 시점에선 이미 졸업하고 없는 녀석들	['O', 'O', 'O', 'O', 'O', 'O']
#시티키쇼핑 #sticky #처음교육	['O', 'O', 'O']
좋아하는 뷰티유튜버 레나가 만든 쿠션제품이라고 해서	['O', 'O', 'O', 'O', 'O', 'O']
뽀로로를 참 좋아하는 아이라	['O', 'O', 'O', 'O']
보습력도 향기도 너무 좋은 아르비앙이에요	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'O']
재작년 그리고 작년과는 다르게 #피부미래연구소 를	['O', 'O', 'O', 'O', 'O', 'O']
클리오 회사	['O', 'O']
앞으로도 집에서 탄력관리 문제 없을듯 탄력관리 문제 없을듯	['O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I']
동시기에 개봉하여 묻혀버릴 수 있겠지만 묻혀버릴 수 있겠지만	['O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I']
피부가 더 예민해져요	['O', 'O', 'O']
#에이지투웨니스 #시그니처퍼스트에센스	['O', 'O']
아직 피부가 민감한	['O', 'O', 'O']
#그링핑거 고보습효과 좋아요 볼이발그레 거칠거칠했었는데 이번 베이비#세라마이드크림 사용해서 그런지 촉촉해요 요즘 저는 수시로 아낌없이 발라주고있어요 고보습효과 좋아요 볼이발그레 거칠거칠했었는데 이번 베이비#세라마이드크림 사용해서 그런지 촉촉해요 요즘 저는 수시로 아낌없이 발라주고있어요	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'O', 'O', 'O', 'O', 'O']
이하 스포일러가 있음	['O', 'O', 'O']
아이부터 임산부까지 누구나 사용할수 있는데	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
사가가 자기 집에서 중계를 듣자고 잉마르를 초대하고어린이들 친해지는 과정에서 집 초대는 어느 나라라 필수 덕목인듯 나도 많이 데려와봤지 사가가 진지한 얼굴로 가슴이 점점 커지고 있다고 털어놓는다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
현재는 무직상태로 그날 벌어 그날 먹고 산다 하지만 사랑하는	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
더 시원시원 개운한 느낌이라 그런 듯 싶다	['O', 'O', 'O', 'O', 'O', 'O', 'O']
잘 있다가 돌아오는 겨울에 입어줄게	['O', 'O', 'O', 'O', 'O']
#인마이룸	['O']
미니미 제품까지 추가로 득템했어요 득템했어요	['O', 'O', 'O', 'O', 'PDT-B']
깨끗하게 지원진다는 사실 오일층과 워터층이 잘 섞이도록	['PDT-B', 'PDT-I', 'PDT-I', 'O', 'O', 'O', 'O']
자신이 장애학생을 죽였다고 생각하는 양아치는 장애학생이 들고 있던 선교용 피켓을 들고 있다 어떤 아줌마가 장애학생이 타고 있던 자전거를 가져가는 것을 보고 쫓아가는데 그 아줌마가 장애학생의 엄마라는 것을 알고는 도주한다 장애학생의 엄마는 작은 미용실에서 머리를 자른다 그 미용실을 운영하는 아줌마는 학생을 치어죽인 택시운전수의 아내이다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
주기적으로 소장작품전을 열고 있다	['O', 'O', 'O', 'O']
아보카도 오일등 4가지 함유	['O', 'O', 'O', 'O']
누구나 간편하게 설치로	['PDT-B', 'PDT-I', 'PDT-I']
#오늘도러버블무드 #예쁨 #JYT #내사랑 #여신	['O', 'O', 'O', 'O', 'O']
세상에나	['PDT-B']
깔별로 다 갖고파랑	['PDT-B', 'PDT-I', 'PDT-I']
목적지는 만하임과 가장 가까운 프랑크푸르트 공항	['O', 'O', 'O', 'O', 'O', 'O']
#알라딘 #자스민 #자파 #지니	['O', 'O', 'O', 'O']
오프닝의 현란한 2D 애니메이션 본편의 영상미가 현란한 2D 애니메이션 본편의 영상미가	['O', 'O', 'O', 'O', 'O', 'O', 'MOV-B', 'MOV-I', 'MOV-I', 'O', 'MOV-B']
돌아오는건 냉대 뿐	['O', 'O', 'O']
특허성분 단백질 성장인자가 함유되어 노화되어가는 피부줄기세포를 활성화시켜 피부재생에 도움을 주는 #프리스틴끌레어 만나보았어요 피부재생에 도움을 주는 #프리스틴끌레어 만나보았어요	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-I', 'O', 'O']
완전 #애정템 이죵	['PDT-B', 'PDT-I', 'PDT-I']
아이라이너 지속력도 최고시다 지속력도 최고시다	['O', 'O', 'O', 'PDT-B', 'PDT-I']
차에서도 예외 없지요	['O', 'O', 'O']
많이 붉어지고 있는 피부톤도 잡아지고	['PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I']
이렇게 14개월 동안 내장산에 있던 실록은 이후 정읍으로 갔다가 정유재란이 일어나자 황해도 해주 강화도 묘향산 보현사 등을 거쳐 제자리를 찾았다고 한다 안의는 실록이 아산을 떠난 후 병을 얻어 집으로 돌아와 운명했고 남은 손홍록 일행은 실록이 묘향산에 도착할 때까지 56년간 동행했다고 전쟁이 끝난 뒤 안의와 손홍록에게 종6품의 벼슬을 내렸다	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
전체적으로 발색이 쨍한게 너무 예뻤어요 딱 봄여름에 바르기 좋은 색상들로 피부를 환하게 비춰줌 발색이 쨍한게 너무 예뻤어요 딱 봄여름에 바르기 좋은 색상들로 피부를 환하게 비춰줌	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-I', 'PDT-B', 'PDT-I', 'PDT-I']
#방탄크림	['O']
이 정도쯤이야 하고 건너본다	['O', 'O', 'O', 'O']
